frame,time(s),R knee (deg)
3412,14.21666667,24.867
3413,14.22083333,24.667
3414,14.225,24.368
3415,14.22916667,24.442
3416,14.23333333,24.143
3417,14.2375,24.143
3418,14.24166667,23.613
3419,14.24583333,23.613
3420,14.25,23.613
3421,14.25416667,22.929
3422,14.25833333,22.859
3423,14.2625,22.859
3424,14.26666667,22.168
3425,14.27083333,21.942
3426,14.275,21.942
3427,14.27916667,21.415
3428,14.28333333,21.415
3429,14.2875,20.956
3430,14.29166667,20.994
3431,14.29583333,20.467
3432,14.3,20.702
3433,14.30416667,20.702
3434,14.30833333,20.013
3435,14.3125,19.95
3436,14.31666667,19.724
3437,14.32083333,19.724
3438,14.325,19.959
3439,14.32916667,19.496
3440,14.33333333,19.496
3441,14.3375,19.436
3442,14.34166667,18.973
3443,14.34583333,18.973
3444,14.35,18.973
3445,14.35416667,18.746
3446,14.35833333,18.705
3447,14.3625,18.469
3448,14.36666667,18.469
3449,14.37083333,18.746
3450,14.375,18.746
3451,14.37916667,18.688
3452,14.38333333,18.688
3453,14.3875,18.518
3454,14.39166667,18.518
3455,14.39583333,18.461
3456,14.4,18.461
3457,14.40416667,17.778
3458,14.40833333,18.478
3459,14.4125,17.778
3460,14.41666667,18.478
3461,14.42083333,17.778
3462,14.425,17.803
3463,14.42916667,17.746
3464,14.43333333,17.762
3465,14.4375,17.762
3466,14.44166667,17.762
3467,14.44583333,17.998
3468,14.45,17.941
3469,14.45416667,18.055
3470,14.45833333,17.998
3471,14.4625,18.225
3472,14.46666667,17.998
3473,14.47083333,17.998
3474,14.475,18.225
3475,14.47916667,18.168
3476,14.48333333,18.177
3477,14.4875,18.461
3478,14.49166667,17.998
3479,14.49583333,17.998
3480,14.5,18.754
3481,14.50416667,18.989
3482,14.50833333,18.696
3483,14.5125,18.696
3484,14.51666667,18.525
3485,14.52083333,18.931
3486,14.525,18.931
3487,14.52916667,18.931
3488,14.53333333,18.931
3489,14.5375,18.931
3490,14.54166667,19.166
3491,14.54583333,18.931
3492,14.55,18.97
3493,14.55416667,19.432
3494,14.55833333,19.204
3495,14.5625,19.187
3496,14.56666667,19.187
3497,14.57083333,19.187
3498,14.575,19.178
3499,14.57916667,19.65
3500,14.58333333,19.158
3501,14.5875,19.158
3502,14.59166667,19.158
3503,14.59583333,19.62
3504,14.6,19.452
3505,14.60416667,19.452
3506,14.60833333,19.452
3507,14.6125,19.393
3508,14.61666667,19.393
3509,14.62083333,19.393
3510,14.625,19.393
3511,14.62916667,19.393
3512,14.63333333,19.393
3513,14.6375,19.393
3514,14.64166667,19.376
3515,14.64583333,19.393
3516,14.65,19.393
3517,14.65416667,19.393
3518,14.65833333,19.393
3519,14.6625,19.687
3520,14.66666667,19.393
3521,14.67083333,19.452
3522,14.675,19.393
3523,14.67916667,19.393
3524,14.68333333,19.393
3525,14.6875,19.855
3526,14.69166667,19.687
3527,14.69583333,19.393
3528,14.7,19.687
3529,14.70416667,19.628
3530,14.70833333,19.687
3531,14.7125,19.687
3532,14.71666667,19.687
3533,14.72083333,20.149
3534,14.725,20.149
3535,14.72916667,19.914
3536,14.73333333,20.149
3537,14.7375,19.914
3538,14.74166667,19.914
3539,14.74583333,19.914
3540,14.75,19.914
3541,14.75416667,19.914
3542,14.75833333,19.914
3543,14.7625,19.936
3544,14.76666667,20.149
3545,14.77083333,20.149
3546,14.775,19.936
3547,14.77916667,19.708
3548,14.78333333,19.708
3549,14.7875,19.708
3550,14.79166667,19.708
3551,14.79583333,19.708
3552,14.8,19.708
3553,14.80416667,20.642
3554,14.80833333,20.383
3555,14.8125,20.407
3556,14.81666667,19.944
3557,14.82083333,19.944
3558,14.825,20.618
3559,14.82916667,20.642
3560,14.83333333,20.642
3561,14.8375,20.583
3562,14.84166667,20.869
3563,14.84583333,20.594
3564,14.85,20.881
3565,14.85416667,20.809
3566,14.85833333,20.82
3567,14.8625,20.82
3568,14.86666667,20.82
3569,14.87083333,20.82
3570,14.875,20.845
3571,14.87916667,20.82
3572,14.88333333,20.82
3573,14.8875,20.82
3574,14.89166667,20.127
3575,14.89583333,20.82
3576,14.9,20.845
3577,14.90416667,20.149
3578,14.90833333,20.149
3579,14.9125,20.383
3580,14.91666667,20.383
3581,14.92083333,20.383
3582,14.925,20.383
3583,14.92916667,20.383
3584,14.93333333,20.61
3585,14.9375,20.383
3586,14.94166667,20.61
3587,14.94583333,20.61
3588,14.95,20.634
3589,14.95416667,20.634
3590,14.95833333,20.634
3591,14.9625,20.634
3592,14.96666667,20.61
3593,14.97083333,20.634
3594,14.975,20.634
3595,14.97916667,20.634
3596,14.98333333,20.634
3597,14.9875,20.634
3598,14.99166667,20.634
3599,14.99583333,20.634
3600,15,20.171
3601,15.00416667,20.86
3602,15.00833333,20.634
3603,15.0125,20.398
3604,15.01666667,20.398
3605,15.02083333,20.398
3606,15.025,20.398
3607,15.02916667,20.398
3608,15.03333333,20.398
3609,15.0375,20.398
3610,15.04166667,20.398
3611,15.04583333,20.398
3612,15.05,20.624
3613,15.05416667,20.624
3614,15.05833333,20.624
3615,15.0625,20.86
3616,15.06666667,20.875
3617,15.07083333,20.398
3618,15.075,20.398
3619,15.07916667,20.398
3620,15.08333333,20.398
3621,15.0875,20.398
3622,15.09166667,20.624
3623,15.09583333,20.624
3624,15.1,20.641
3625,15.10416667,20.624
3626,15.10833333,20.641
3627,15.1125,20.624
3628,15.11666667,20.624
3629,15.12083333,20.162
3630,15.125,20.162
3631,15.12916667,20.162
3632,15.13333333,20.162
3633,15.1375,20.162
3634,15.14166667,20.162
3635,15.14583333,20.162
3636,15.15,20.389
3637,15.15416667,20.389
3638,15.15833333,20.389
3639,15.1625,20.389
3640,15.16666667,20.389
3641,15.17083333,20.389
3642,15.175,20.389
3643,15.17916667,20.162
3644,15.18333333,20.389
3645,15.1875,20.389
3646,15.19166667,20.162
3647,15.19583333,20.389
3648,15.2,20.389
3649,15.20416667,20.367
3650,15.20833333,20.389
3651,15.2125,20.389
3652,15.21666667,20.389
3653,15.22083333,20.624
3654,15.225,20.389
3655,15.22916667,20.389
3656,15.23333333,20.429
3657,15.2375,20.602
3658,15.24166667,20.664
3659,15.24583333,20.429
3660,15.25,20.664
3661,15.25416667,20.664
3662,15.25833333,20.141
3663,15.2625,20.202
3664,15.26666667,20.141
3665,15.27083333,20.202
3666,15.275,20.202
3667,15.27916667,20.202
3668,15.28333333,20.141
3669,15.2875,20.141
3670,15.29166667,20.141
3671,15.29583333,20.367
3672,15.3,20.141
3673,15.30416667,20.141
3674,15.30833333,20.367
3675,15.3125,20.141
3676,15.31666667,20.141
3677,15.32083333,19.906
3678,15.325,20.141
3679,15.32916667,20.141
3680,15.33333333,20.602
3681,15.3375,19.906
3682,15.34166667,20.602
3683,15.34583333,20.602
3684,15.35,20.602
3685,15.35416667,20.367
3686,15.35833333,20.367
3687,15.3625,20.58
3688,15.36666667,20.346
3689,15.37083333,20.346
3690,15.375,20.346
3691,15.37916667,20.429
3692,15.38333333,20.408
3693,15.3875,20.408
3694,15.39166667,20.408
3695,15.39583333,20.18
3696,15.4,20.408
3697,15.40416667,20.408
3698,15.40833333,20.162
3699,15.4125,20.162
3700,15.41666667,20.18
3701,15.42083333,20.162
3702,15.425,20.162
3703,15.42916667,20.18
3704,15.43333333,20.162
3705,15.4375,20.18
3706,15.44166667,20.18
3707,15.44583333,20.18
3708,15.45,20.389
3709,15.45416667,20.389
3710,15.45833333,20.389
3711,15.4625,20.389
3712,15.46666667,20.389
3713,15.47083333,20.389
3714,15.475,20.389
3715,15.47916667,20.389
3716,15.48333333,20.389
3717,15.4875,20.389
3718,15.49166667,20.367
3719,15.49583333,20.389
3720,15.5,20.389
3721,15.50416667,20.389
3722,15.50833333,20.389
3723,15.5125,20.367
3724,15.51666667,20.389
3725,15.52083333,20.162
3726,15.525,20.162
3727,15.52916667,20.162
3728,15.53333333,20.141
3729,15.5375,20.141
3730,15.54166667,20.141
3731,15.54583333,20.389
3732,15.55,20.202
3733,15.55416667,20.223
3734,15.55833333,20.202
3735,15.5625,20.429
3736,15.56666667,20.429
3737,15.57083333,20.429
3738,15.575,20.223
3739,15.57916667,20.202
3740,15.58333333,20.202
3741,15.5875,20.202
3742,15.59166667,20.429
3743,15.59583333,20.45
3744,15.6,20.429
3745,15.60416667,20.429
3746,15.60833333,20.429
3747,15.6125,20.429
3748,15.61666667,20.45
3749,15.62083333,20.429
3750,15.625,20.429
3751,15.62916667,20.429
3752,15.63333333,20.45
3753,15.6375,20.45
3754,15.64166667,20.367
3755,15.64583333,20.429
3756,15.65,20.194
3757,15.65416667,20.194
3758,15.65833333,20.194
3759,15.6625,20.132
3760,15.66666667,20.132
3761,15.67083333,20.132
3762,15.675,20.132
3763,15.67916667,20.132
3764,15.68333333,20.132
3765,15.6875,20.132
3766,15.69166667,20.132
3767,15.69583333,20.132
3768,15.7,20.132
3769,15.70416667,20.132
3770,15.70833333,20.132
3771,15.7125,20.132
3772,15.71666667,20.132
3773,15.72083333,20.132
3774,15.725,20.132
3775,15.72916667,20.656
3776,15.73333333,20.656
3777,15.7375,20.593
3778,15.74166667,20.656
3779,15.74583333,20.882
3780,15.75,20.656
3781,15.75416667,20.882
3782,15.75833333,20.882
3783,15.7625,20.656
3784,15.76666667,20.882
3785,15.77083333,20.882
3786,15.775,20.882
3787,15.77916667,20.882
3788,15.78333333,20.882
3789,15.7875,20.882
3790,15.79166667,21.342
3791,15.79583333,21.342
3792,15.8,21.342
3793,15.80416667,21.342
3794,15.80833333,21.342
3795,15.8125,21.407
3796,15.81666667,21.407
3797,15.82083333,21.407
3798,15.825,21.407
3799,15.82916667,21.407
3800,15.83333333,21.407
3801,15.8375,22.061
3802,15.84166667,22.102
3803,15.84583333,22.327
3804,15.85,22.285
3805,15.85416667,22.327
3806,15.85833333,22.327
3807,15.8625,22.327
3808,15.86666667,22.352
3809,15.87083333,22.327
3810,15.875,22.327
3811,15.87916667,22.16
3812,15.88333333,22.16
3813,15.8875,22.16
3814,15.89166667,22.16
3815,15.89583333,22.116
3816,15.9,22.601
3817,15.90416667,22.14
3818,15.90833333,22.341
3819,15.9125,22.801
3820,15.91666667,22.845
3821,15.92083333,22.826
3822,15.925,22.845
3823,15.92916667,22.845
3824,15.93333333,22.845
3825,15.9375,22.845
3826,15.94166667,22.914
3827,15.94583333,23.07
3828,15.95,23.07
3829,15.95416667,23.14
3830,15.95833333,23.094
3831,15.9625,23.14
3832,15.96666667,23.14
3833,15.97083333,23.14
3834,15.975,23.14
3835,15.97916667,23.14
3836,15.98333333,23.599
3837,15.9875,23.365
3838,15.99166667,23.365
3839,15.99583333,23.567
3840,16,23.542
3841,16.00416667,23.542
3842,16.00833333,23.567
3843,16.0125,23.567
3844,16.01666667,23.862
3845,16.02083333,23.885
3846,16.025,23.837
3847,16.02916667,23.837
3848,16.03333333,24.296
3849,16.0375,24.296
3850,16.04166667,24.296
3851,16.04583333,24.296
3852,16.05,24.592
3853,16.05416667,24.592
3854,16.05833333,24.592
3855,16.0625,24.592
3856,16.06666667,24.592
3857,16.07083333,24.815
3858,16.075,25.038
3859,16.07916667,25.114
3860,16.08333333,25.114
3861,16.0875,25.114
3862,16.09166667,24.879
3863,16.09583333,25.414
3864,16.1,25.649
3865,16.10416667,25.872
3866,16.10833333,25.82
3867,16.1125,25.82
3868,16.11666667,26.277
3869,16.12083333,26.577
3870,16.125,26.63
3871,16.12916667,26.577
3872,16.13333333,26.577
3873,16.1375,27.269
3874,16.14166667,27.321
3875,16.14583333,27.571
3876,16.15,27.571
3877,16.15416667,28.026
3878,16.15833333,28.109
3879,16.1625,27.874
3880,16.16666667,28.784
3881,16.17083333,28.784
3882,16.175,28.87
3883,16.17916667,29.543
3884,16.18333333,29.309
3885,16.1875,29.396
3886,16.19166667,29.906
3887,16.19583333,30.068
3888,16.2,30.158
3889,16.20416667,30.61
3890,16.20833333,30.594
3891,16.2125,30.92
3892,16.21666667,31.372
3893,16.22083333,31.589
3894,16.225,31.682
3895,16.22916667,31.899
3896,16.23333333,31.899
3897,16.2375,32.212
3898,16.24166667,32.895
3899,16.24583333,32.992
3900,16.25,33.208
3901,16.25416667,33.889
3902,16.25833333,33.756
3903,16.2625,34.204
3904,16.26666667,34.418
3905,16.27083333,34.52
3906,16.275,35.18
3907,16.27916667,35.283
3908,16.28333333,35.283
3909,16.2875,35.601
3910,16.29166667,35.815
3911,16.29583333,35.815
3912,16.3,36.366
3913,16.30416667,36.578
3914,16.30833333,36.686
3915,16.3125,37.13
3916,16.31666667,37.562
3917,16.32083333,38.236
3918,16.325,38.447
3919,16.32916667,38.447
3920,16.33333333,39.115
3921,16.3375,39.326
3922,16.34166667,39.996
3923,16.34583333,40.321
3924,16.35,40.438
3925,16.35416667,40.877
3926,16.35833333,41.204
3927,16.3625,41.532
3928,16.36666667,41.532
3929,16.37083333,42.297
3930,16.375,42.856
3931,16.37916667,42.856
3932,16.38333333,42.98
3933,16.3875,43.747
3934,16.39166667,43.518
3935,16.39583333,44.307
3936,16.4,44.436
3937,16.40416667,44.436
3938,16.40833333,45.123
3939,16.4125,45.334
3940,16.41666667,45.765
3941,16.42083333,46.247
3942,16.425,46.38
3943,16.42916667,46.784
3944,16.43333333,47.002
3945,16.4375,47.483
3946,16.44166667,48.109
3947,16.44583333,48.048
3948,16.45,49.038
3949,16.45416667,49.178
3950,16.45833333,49.602
3951,16.4625,49.744
3952,16.46666667,50.506
3953,16.47083333,51.072
3954,16.475,51.217
3955,16.47916667,51.637
3956,16.48333333,51.784
3957,16.4875,52.232
3958,16.49166667,52.38
3959,16.49583333,52.948
3960,16.5,52.948
3961,16.50416667,53.515
3962,16.50833333,53.667
3963,16.5125,54.459
3964,16.51666667,54.805
3965,16.52083333,55.127
3966,16.525,55.281
3967,16.52916667,55.85
3968,16.53333333,56.006
3969,16.5375,56.576
3970,16.54166667,56.763
3971,16.54583333,57.11
3972,16.55,57.055
3973,16.55416667,57.651
3974,16.55833333,57.812
3975,16.5625,58.382
3976,16.56666667,58.545
3977,16.57083333,59.338
3978,16.575,59.756
3979,16.57916667,60.327
3980,16.58333333,60.256
3981,16.5875,60.327
3982,16.59166667,60.826
3983,16.59583333,61.299
3984,16.6,61.468
3985,16.60416667,61.817
3986,16.60833333,62.387
3987,16.6125,62.559
3988,16.61666667,62.736
3989,16.62083333,62.909
3990,16.625,63.083
3991,16.62916667,63.455
3992,16.63333333,63.805
3993,16.6375,64.375
3994,16.64166667,64.551
3995,16.64583333,65.342
3996,16.65,65.598
3997,16.65416667,66.34
3998,16.65833333,66.34
3999,16.6625,66.521
4000,16.66666667,67.091
4001,16.67083333,67.274
4002,16.675,67.844
4003,16.67916667,67.844
4004,16.68333333,68.196
4005,16.6875,68.548
4006,16.69166667,68.548
4007,16.69583333,68.734
4008,16.7,69.305
4009,16.70416667,69.493
4010,16.70833333,70.036
4011,16.7125,70.226
4012,16.71666667,71.093
4013,16.72083333,71.285
4014,16.725,71.477
4015,16.72916667,72.046
4016,16.73333333,72.216
4017,16.7375,72.411
4018,16.74166667,72.942
4019,16.74583333,73.137
4020,16.75,73.705
4021,16.75416667,73.902
4022,16.75833333,74.1
4023,16.7625,74.668
4024,16.76666667,74.955
4025,16.77083333,74.908
4026,16.775,75.259
4027,16.77916667,75.459
4028,16.78333333,75.66
4029,16.7875,76.025
4030,16.79166667,76.227
4031,16.79583333,76.43
4032,16.8,76.974
4033,16.80416667,77.177
4034,16.80833333,77.201
4035,16.8125,78.104
4036,16.81666667,78.309
4037,16.82083333,78.515
4038,16.825,78.936
4039,16.82916667,79.287
4040,16.83333333,79.496
4041,16.8375,80.154
4042,16.84166667,80.364
4043,16.84583333,80.575
4044,16.85,80.95
4045,16.85416667,81.161
4046,16.85833333,80.943
4047,16.8625,81.506
4048,16.86666667,81.933
4049,16.87083333,81.719
4050,16.875,82.281
4051,16.87916667,82.496
4052,16.88333333,82.711
4053,16.8875,83.273
4054,16.89166667,83.467
4055,16.89583333,83.684
4056,16.9,84.459
4057,16.90416667,84.459
4058,16.90833333,85.017
4059,16.9125,85.236
4060,16.91666667,85.456
4061,16.92083333,86.014
4062,16.925,86.115
4063,16.92916667,86.336
4064,16.93333333,86.681
4065,16.9375,86.903
4066,16.94166667,87.127
4067,16.94583333,87.683
4068,16.95,87.908
4069,16.95416667,88.462
4070,16.95833333,88.462
4071,16.9625,88.791
4072,16.96666667,89.344
4073,16.97083333,89.571
4074,16.975,89.799
4075,16.97916667,89.799
4076,16.98333333,90.351
4077,16.9875,90.456
4078,16.99166667,90.915
4079,16.99583333,91.444
4080,17,91.674
4081,17.00416667,92.222
4082,17.00833333,92.329
4083,17.0125,92.56
4084,17.01666667,93.106
4085,17.02083333,93.025
4086,17.025,93.571
4087,17.02916667,93.471
4088,17.03333333,93.705
4089,17.0375,94.25
4090,17.04166667,94.485
4091,17.04583333,95.248
4092,17.05,95.263
4093,17.05416667,95.373
4094,17.05833333,95.817
4095,17.0625,96.166
4096,17.06666667,96.404
4097,17.07083333,97.14
4098,17.075,97.378
4099,17.07916667,97.617
4100,17.08333333,98.155
4101,17.0875,98.28
4102,17.09166667,98.28
4103,17.09583333,98.726
4104,17.1,98.967
4105,17.10416667,99.323
4106,17.10833333,99.849
4107,17.1125,99.885
4108,17.11666667,100.096
4109,17.12083333,100.37
4110,17.125,100.498
4111,17.12916667,100.904
4112,17.13333333,100.904
4113,17.1375,101.274
4114,17.14166667,101.56
4115,17.14583333,101.796
4116,17.15,101.96
4117,17.15416667,102.325
4118,17.15833333,102.735
4119,17.1625,102.735
4120,17.16666667,103.465
4121,17.17083333,103.635
4122,17.175,103.882
4123,17.17916667,104.13
4124,17.18333333,104.325
4125,17.1875,104.572
4126,17.19166667,105.094
4127,17.19583333,105.216
4128,17.2,105.394
4129,17.20416667,105.915
4130,17.20833333,106.164
4131,17.2125,106.414
4132,17.21666667,106.604
4133,17.22083333,106.853
4134,17.225,107.103
4135,17.22916667,107.038
4136,17.23333333,107.429
4137,17.2375,107.68
4138,17.24166667,107.931
4139,17.24583333,108.182
4140,17.25,108.636
4141,17.25416667,108.762
4142,17.25833333,109.014
4143,17.2625,109.726
4144,17.26666667,109.779
4145,17.27083333,109.976
4146,17.275,110.232
4147,17.27916667,110.742
4148,17.28333333,110.742
4149,17.2875,110.996
4150,17.29166667,111.502
4151,17.29583333,111.45
4152,17.3,111.705
4153,17.30416667,112.09
4154,17.30833333,112.395
4155,17.3125,112.52
4156,17.31666667,112.781
4157,17.32083333,112.99
4158,17.325,113.624
4159,17.32916667,113.624
4160,17.33333333,113.881
4161,17.3375,113.881
4162,17.34166667,114.379
4163,17.34583333,114.594
4164,17.35,114.852
4165,17.35416667,115.11
4166,17.35833333,115.377
4167,17.3625,115.873
4168,17.36666667,116.13
4169,17.37083333,116.352
4170,17.375,116.352
4171,17.37916667,116.587
4172,17.38333333,116.845
4173,17.3875,117.103
4174,17.39166667,117.362
4175,17.39583333,117.362
4176,17.4,117.59
4177,17.40416667,118.274
4178,17.40833333,118.533
4179,17.4125,118.808
4180,17.41666667,118.947
4181,17.42083333,119.206
4182,17.425,119.689
4183,17.42916667,119.923
4184,17.43333333,120.184
4185,17.4375,120.184
4186,17.44166667,120.184
4187,17.44583333,120.445
4188,17.45,120.923
4189,17.45416667,121.183
4190,17.45833333,121.162
4191,17.4625,121.424
4192,17.46666667,121.685
4193,17.47083333,121.964
4194,17.475,121.843
4195,17.47916667,122.228
4196,17.48333333,122.349
4197,17.4875,122.349
4198,17.49166667,122.611
4199,17.49583333,123.014
4200,17.5,123.484
4201,17.50416667,123.509
4202,17.50833333,123.77
4203,17.5125,124.02
4204,17.51666667,124.02
4205,17.52083333,124.283
